ID,target,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131
125,0,2.5675337,7.514002,2,3.3632383,5.243808,2.0322175,2.2998767,1.6218578,7.5684385,0.5251638,15.110132,6.0991397,4.2157893,11.636387,2.124495,6.0728745,3.219932,1.081349,0.25903904,17.279577,7.7587786,1576,1.9411969,3,1.3778199,1.8992146,2.2403965,8.625187,7.7769513,0,0,1.7472123,2.4485755,7.412196,8.049566,16.651365,1.2068957,0,0.056566544,7.508864,6.800495,13.184634,2.301763,11.568469,10.201936,1.3581342,8,12.918941,7.806691,0.9067569,8.653602,10,15.653283,0.81227386,1.7695171,91,4.0842633,6.6928105,10.799832,1.644774,15.226682,1,1.3837607,5.63067,15.349822,0,9.001239,18.98039,9.635628,14.087635,1,1,2.6959434,1,1,1.9481964,7.395291,11.659919,2,2.4154594,12.011229,2.4137235,2.141264,2.2304826,3.1818175,1.1895913,4.0653777,0.87236655,1.434132,1.1267924,1,0.55515516,4.4370217,4.4308,0.64858323,6.0867414,7.8017235,3.124032,0.7542338,12.156864,5.4948,2.7119715,6.0308747,3.3551607,0.48586553,11.471538,1,1.3717431,0.64000064,0,3.8066912,5,3,15.7676325,10.364372,2.3072016,3.983339,9.00862,5.2669096,0.9673211,2.7428572,5.15298,4.721778,1.7156,74,1.9439363,2.6765807,0.63254535,0,2.12931,2.2672062
126,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.0284456,15.4474125,6.239078,3.7983966,10.136045,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,5.5073986,13210,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,7.6680045,8.122387,13.375597,0.7414709,0,1.2371838,7.6108828,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,2,12.538022,8.016547,1.5450075,7.198159,3,15.711299,1.2538562,1.5595562,21,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,2,9.287274,17.564117,9.449335,12.2699585,1,1,2.4333034,1,1,2.4050555,7.307366,13.334482,1,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,0,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,4,2.15262,4.1812844,1,3.3653135,0,36,15.90271,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,86,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
127,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.0503291,15.4474125,6.553452,3.7983966,10.760797,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,6.2182555,3691,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,4.1915174,8.122387,13.375597,0.7414709,0,1.2371838,13.13002,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,8,12.538022,8.016547,0.71601546,7.198159,9,15.711299,1.2538562,1.5595562,65,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,1,9.287274,17.564117,9.449335,12.2699585,4,1,2.4333034,1,3,2.4050555,7.307366,13.334482,2,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,5,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,0,2.15262,4.1812844,0,3.3653135,0,31,11.207763,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,0,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
130,0,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.3129108,15.4474125,6.719891,3.7983966,11.9842,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,7.199891,1695,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,4.612142,8.122387,13.375597,0.7414709,0,1.2371838,12.72918,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,8,12.538022,8.016547,0.78937775,7.198159,10,15.711299,1.2538562,1.5595562,122,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,1,9.287274,17.564117,9.449335,12.2699585,4,1,2.4333034,1,3,2.4050555,7.307366,13.334482,2,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,0,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,4,2.15262,4.1812844,0,3.3653135,7,21,11.640998,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,57,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
132,1,1.3125736,9.353352,2,5.2891755,10.368787,3.3425303,2.782814,0.28711694,8.544892,1.0503289,15.277561,6.2335,3.714959,12.148604,2.0022087,6.111111,6.9408717,0.82762116,0.17629665,18.721418,6.8323083,196,-1.5158246e-7,3,0.43804547,2.370253,2.8143477,5.42228,9.515175,2,0,1.6318483,1.1351985,6.7233033,7.5522275,12.153607,0.5099147,0,0.79451334,9.126692,7.702011,13.52779,2.5645034,14.278406,8.506535,0.43070507,8,9.512315,8.19866,1.605164,4.919046,5,15.509527,0.4156519,0.9223501,47,4.9743795,4.8163958,12.171458,2.2401779,15.452598,2,0.5444373,10.507852,17.889328,2,10.082775,18.035866,10.833334,14.244046,4,2,2.2478495,1,3,4.5473433,8.167128,11.388888,2,1.3622289,4.863075,2.6583285,0.96964926,1.0406,2.895086,1.3716985,15.616571,2.7906973,0.40362388,0.9640949,2,0.5624361,7.7391944,3.6487517,0.5933794,7.3787947,8.781869,6.585431,1.8499533,15.081128,9.296773,4.572585,5.1342382,2.7755394,0.31098804,15.671259,3,3.4263964,10.215012,0,1.5608987,5,33,14.918034,9.166667,2.5683522,15.5371475,9.291785,1.3614821,1.2297186,1.1826917,7.1826634,2.2533748,0.43256408,74,1.5330322,2.6014974,3.3558345,0,0.8158645,2.5000002
135,0,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.2910275,15.4474125,6.8954735,3.7983966,10.760796,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,5.9144855,9346,1.0930884,3,1.6981288,1.8760304,2.743454,5.093328,8.206417,6,0,1.6221507,2.161633,5.5028515,8.122387,13.375597,0.7414709,0,1.2371838,11.298748,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,2,12.538022,8.016547,0.25676826,7.198159,2,15.711299,1.2538562,1.5595562,50,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,1,1,2.4333034,1,1,2.4050555,7.307366,13.334482,4,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,6,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,2,2.15262,4.1812844,1,3.3653135,3,36,12.713475,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,87,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
138,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,0.7658641,15.4474125,6.162922,3.7983966,9.603543,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,5.74442,4861,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,1.9174938,8.122387,13.375597,0.7414709,0,1.2371838,16.439476,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,2,12.538022,8.016547,1.2207465,7.198159,1,15.711299,1.2538562,1.5595562,88,4.077828,7.701653,10.587945,1.7142946,14.583035,2,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,4,2,2.4333034,1,3,2.4050555,7.307366,13.334482,4,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,0,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,4,2.15262,4.1812844,1,3.3653135,5,36,7.487126,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,70,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
141,0,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,0.5251646,15.4474125,6.0595417,3.7983966,9.059635,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,5.3003983,14072,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,7.024168,8.122387,13.375597,0.7414709,0,1.2371838,8.122422,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,8,12.538022,8.016547,1.0167993,7.198159,8,15.711299,1.2538562,1.5595562,100,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,2,9.287274,17.564117,9.449335,12.2699585,4,1,2.4333034,1,3,2.4050555,7.307366,13.334482,8,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,6,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,2,2.15262,4.1812844,0,3.3653135,20,29,15.403429,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,14,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
143,1,2.512259,6.462623,2,3.2842355,7.1082706,2.4745378,2.632969,0.11332032,8.504398,0.41575447,15.3580675,6.275913,4.3119683,10.991098,1.7863525,5.7522125,2.1660752,0.8170192,0.24279052,16.548336,7.320708,11149,3.2350732e-7,0,0.072662346,1.7012442,2.399094,5.666026,7.0388536,6,0,1.6408902,3.4100344,1.259041,7.3029046,13.48007,1.0315188,0,0.018717462,17.128283,6.714448,13.232741,2.1225197,9.310658,10.290767,0.095540375,2,14.615314,8.027159,0.19220956,7.3215003,7,16.012863,0.1036971,2.6706905,50,4.1871,1.8166081,9.739958,1.4522812,13.540355,1,0.10422754,3.9733648,13.711626,0,8.743871,18.65052,10.442477,11.340657,4,1,2.6064131,1,3,1.2804024,6.6088266,12.654867,4,3.8123174,8.171771,13.70111,3.2365153,2.9422865,3.169108,0.9053196,7.425798,0.98076105,0.05547628,0.98795915,6,0.41872674,3.955636,4.7543426,0.5359429,5.63561,6.0171914,6.917757,1.1894891,17.975779,5.587863,2.1073542,7.1035566,2.8042066,0.050356958,9.126351,2,1.3786197,-4.0477443e-7,1,4.843455,8,36,5.543368,9.469027,2.2508042,-2.3215566e-7,7.04871,1.4424465,1.3321807,4.0319557,4.6920824,4.4465413,-9.825551e-7,40,1.8277371,2.6452284,1.1274358,0,2.5902572,1.5929198
145,1,1.0956011,6.772009,2,5.4313774,10.2022505,1.8443323,1.9204729,7.40378,6.2773724,1.050329,16.240929,6.149554,4.5260625,10.829276,1.026193,4.444444,7.310717,1.0318749,0.2139284,18.28443,6.263318,3342,8.44844e-7,3,9.919603,2.6833062,1.4551613,5.0523834,10.820643,6,0,1.0913702,1.675127,6.7059155,11.878173,12.380431,0.6167402,0,1.6301572,9.154185,9.467005,14.543146,2.5108855,12.690786,9.170267,7.9074807,8,9.568745,10.304568,1.8384571,3.964772,7,16.40344,8.364991,0.7106607,112,3.5109975,18.60274,14.057316,2.5747328,14.947522,1,9.700975,10.752266,17.0714,1,11.658207,16.28767,5.656565,14.019264,2,1,1.3001941,1,1,4.90613,9.331642,14.141414,2,1.6058398,5.2512918,3.1097517,1.7766503,1.1167507,1.9197204,0.79949206,14.181426,3.2825716,10.283222,0.73872477,2,0.9892055,9.808862,3.0555563,1.0583315,8.874788,14.625551,4.8092623,1.6751279,0.109588444,9.731057,12.286783,4.6343513,2.5267856,7.80793,15.279969,3,3.0085893,9.308305,0,3.6040611,5,3,14.978836,14.343434,2.5957785,14.375231,15.242291,1.5039281,2.219178,1.7241386,4.5985403,2.9424741,7.3186913,26,1.1397051,1.8718274,3.1472611,0,1.7444931,1.4141405
149,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.0503277,15.4474125,6.532332,3.7983966,10.478942,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,5.9208126,13025,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,2.322304,8.122387,13.375597,0.7414709,0,1.2371838,16.085667,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,8,12.538022,8.016547,0.77470475,7.198159,9,15.711299,1.2538562,1.5595562,65,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,1,9.287274,17.564117,9.449335,12.2699585,2,1,2.4333034,1,1,2.4050555,7.307366,13.334482,2,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,5,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,0,2.15262,4.1812844,0,3.3653135,0,21,7.682701,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,85,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
153,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.291029,15.4474125,6.6035066,3.7983966,10.991097,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,5.9860272,12607,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,2,0,1.6221507,2.161633,7.939919,8.122387,13.375597,0.7414709,0,1.2371838,7.4451923,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,2,12.538022,8.016547,1.0681528,7.198159,1,15.711299,1.2538562,1.5595562,92,4.077828,7.701653,10.587945,1.7142946,14.583035,2,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,4,2,2.4333034,1,3,2.4050555,7.307366,13.334482,1,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,5,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,0,2.15262,4.1812844,1,3.3653135,13,36,15.858806,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,31,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
154,0,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.0503275,15.4474125,6.531276,3.7983966,10.478942,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,5.8804045,15947,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,2.3003418,8.122387,13.375597,0.7414709,0,1.2371838,16.120398,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,8,12.538022,8.016547,0.7776388,7.198159,4,15.711299,1.2538562,1.5595562,122,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,1,9.287274,17.564117,9.449335,12.2699585,4,1,2.4333034,1,3,2.4050555,7.307366,13.334482,2,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,0,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,4,2.15262,4.1812844,0,3.3653135,8,31,7.634431,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,40,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
156,1,1.5683498,4.8849587,2,1.6705034,8.539652,1.455317,0.9749205,3.1999574,6.5462747,1.8380747,16.24895,7.2423096,5.1303015,13.105812,2.3353686,3.135888,1.5368607,0.62619185,0.6222688,15.74377,7.9157915,847,-2.065388e-7,4,4.5879946,0.99729097,1.017309,6.050888,6.365242,2,0,1.536559,4.055105,4.449009,9.876369,15.319092,1.7391303,0,0.048841536,13.515665,6.824444,12.652774,1.2952057,8.022679,15.900162,3.961813,8,16.29123,8.548215,0.40936053,11.604807,3,16.337402,3.5800025,2.96715,91,2.3525255,19.706547,9.787926,0.8418694,10.93722,2,4.71769,2.8333545,11.731748,0,8.3998575,19.232506,9.756098,13.695203,4,2,2.5406497,1,3,0.908691,5.955493,16.09756,2,2.0316026,8.170157,3.5135055,4.895797,1.9074541,4.202211,1.0702935,8.821772,0.86188704,5.07292,1.4102373,2,1.1615676,2.4149134,4.5119123,1.5419396,5.199577,9.420289,5.162064,0.80301523,0.13544083,3.6800978,1.1351376,7.1512394,3.4113724,1.8506646,6.7723927,3,2.0813935,2.9925091,0,6.231014,5,17,10.648206,10.243902,1.4428413,8.93829,11.15942,1.061908,0.6997739,5.727273,4.559819,5.093432,3.2582238,16,1.5503505,0.47686398,1.6010094,0,8.31884,0.8362374
157,1,0.72371715,5.1499567,3,6.1029997,9.183544,4.3227386,2.2004883,10.891316,7.4074078,5.382932,15.633483,9.377307,2.840857,15.215724,1.1544912,3.5555558,5.1870666,0.8141923,0.14367512,19.037952,8.895033,13637,6.141303e-10,0,9.023683,2.3846784,3.2176034,4.3703237,7.7652802,7,3,0.8801951,1.7603912,6.0206914,7.5696826,14.001005,0.35555565,0,0.78883606,14.598075,6.757946,10.865525,3.0090506,13.302738,6.3366213,10.643851,3,10.497103,7.080685,1.7108067,4.5340595,2,15.617129,4.7948084,1.2322731,95,3.4034226,13.628472,10.402063,2.3308883,16.046965,0,11.110017,8.559829,16.968096,0,8.645475,17.63889,9.333334,13.362276,1,0,1.4140267,1,1,3.219863,6.767727,15.555556,9,1.9753084,6.941651,3.1168628,2.0537894,0.93887466,3.2107031,0.64547646,10.778863,2.3667479,4.7069044,0.7590457,5,0.5835567,7.7558947,2.351343,0.6514507,6.0635705,11.555555,5.1452703,1.631621,6.3715286,8.446401,2.6904483,3.308173,1.7269789,8.677526,14.714278,0,1.7529736,5.9447412,2,2.8166254,3,23,10.164077,10.666666,3.2745595,11.49623,11.822222,-3.1245224e-7,1.6493051,2.9005527,5.4320984,2.006541,10.113985,61,0.99874073,8.013448,2.3011286,0,1.5999994,0.88888806
162,1,1.1914136,5.6036196,3,5.002826,8.645487,3.2486591,2.9481223,1.7034395,5.5045877,5.7549233,15.664221,9.500022,3.5290537,15.322553,1.2233094,4.4660187,4.111568,0.9788672,0.18907191,18.490921,8.654634,2806,5.6246773e-7,2,1.3552518,2.3220034,3.205724,5.9739146,8.042933,7,3,0.9660109,1.4740608,6.0959287,6.883722,14.882967,0.4368922,0,0.57801837,14.853484,6.8765655,12.694097,2.885085,10.340451,7.0938506,1.5898364,3,11.524,7.406083,2.1289706,6.1121817,2,15.836298,1.0565538,0.94454336,95,4.5652947,8.072202,10.990137,2.2039356,15.974005,0,1.6065006,7.0989532,17.04302,0,8.779964,17.935017,8.543689,11.518435,1,0,1.5281168,1,1,2.4946234,7.1127014,13.786408,9,1.4067287,7.884641,3.308825,1.5241503,0.9874779,2.1317358,0.7084071,9.601439,2.189625,1.5899445,0.89747226,5,0.42928484,6.4253683,4.145613,0.47082144,6.368515,8.155339,8.499155,1.5217651,11.855597,7.4717927,2.521387,5.6537843,2.5505357,1.0709707,13.533481,0,1.9869459,3.9090095,2,2.5760295,13,36,10.10852,11.650486,2.9893248,9.700229,8.592234,8.580268e-7,1.5162448,2.0579717,4.0366964,2.0927298,0.3222233,31,1.8190836,4.6824694,1.8062369,0,1.0000005,1.7475729
163,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.3129095,15.4474125,6.564667,3.7983966,11.748605,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,7.00796,11899,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,6.756361,8.122387,13.375597,0.7414709,0,1.2371838,9.338688,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,6,12.538022,8.016547,1.2207464,7.198159,11,15.711299,1.2538562,1.5595562,95,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,1,1,2.4333034,1,1,2.4050555,7.307366,13.334482,12,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,6,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,2,2.15262,4.1812844,0,3.3653135,8,17,14.63426,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,37,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
164,1,2.975871,5.609416,2,3.7111297,8.950573,3.3703566,1.6698592,3.8033857,11.3649025,1.531728,14.799698,6.6762643,4.6101336,10.6807575,3.1354525,3.90625,3.5958242,0.83680725,0.21034871,18.22301,5.664506,14521,6.896403e-8,2,4.257183,1.966042,1.6851778,5.5805,9.161241,7,0,2.3439288,1.9609349,7.2658143,8.48717,14.996237,1.9266053,0,0.31065997,8.753347,7.4990416,12.600536,2.1164012,10.905556,10.9708395,3.397048,4,13.034185,8.188433,1.3572009,7.9177003,1,15,2.9294388,1.401762,101,3.347376,19.375,10.323085,1.6711345,14.247021,1,4.016547,5.930073,16.603971,0,10.1340475,18.91892,9.53125,14.43089,1,1,3.2123957,1,1,2.277355,8.4641905,12.8125,3,1.3927574,7.6185474,3.5610757,1.8843354,1.1489847,4.297753,2.0681732,10.435363,1.5166612,4.318181,0.9235482,1,0.9606676,5.5519047,2.6123557,1.0580128,6.8709307,10.917432,4.3481293,1.2077101,0.6081077,5.4378147,4.4333797,3.6738667,2.9974577,2.506497,11.180028,1,2.0764272,3.7068594,0,3.0792804,5,3,15.09141,10.46875,1.9899672,9.772268,12.844037,5.926379,0.79391813,2.3012156,10.027854,4.4597964,2.462669,27,1.0901425,3.3895066,1.8088858,0,2.3486245,3.2812495
167,0,0.34774414,12.770218,2,4.622552,9.856043,2.424812,3.9849627,0.43333223,8.603774,3.1509855,14.811715,8.202274,3.407657,11.812944,2.132546,6.8656716,4.97727,0.680613,0.16995178,18.22518,6.1846585,11762,-2.9820387e-7,3,0.45055956,2.308897,4.3703003,4.547786,8.355264,2,0,1.6071422,1.2593989,9.068829,5.996241,13.974266,0.09434001,0,0.31455183,7.5320168,6.6541348,13.740602,2.8033464,13.361929,6.4099684,0.36630183,5,10.509037,7.265037,0.42109823,6.376559,9,14.983128,0.18390368,0.87406003,95,5.6766915,2.845275,10.182599,2.2744362,16.790682,1,0.42429703,8.308047,17.078371,0,8.984962,19.106956,9.253732,12.486821,4,1,2.4843104,1,3,3.0831244,7.5469933,12.537314,10,1.7358483,6.3796,3.4451618,1.184211,1.2969916,2.2613804,1.2828941,11.794212,1.69173,0.4272035,0.9021559,6,0.30762705,6.3513103,5.036886,0.3333776,6.2593985,6.226414,8.771004,1.4818306,17.154724,6.8980846,2.7707605,6.571808,2.7148118,0.32601655,14.913851,2,2.4903195,5.386566,0,2.0300756,17,17,15.59827,10.746268,2.9696295,12.090523,6.3207545,0.68561393,0.60228455,1.6300129,6.867924,1.839042,0.17047183,73,2.3382046,1.9913064,2.2926285,0,0.63207513,0.59701395
168,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,0.56892705,15.4474125,6.070563,3.7983966,10.115593,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,7.0297403,5248,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,9.279063,8.122387,13.375597,0.7414709,0,1.2371838,4.600969,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,2,12.538022,8.016547,1.0754887,7.198159,7,15.711299,1.2538562,1.5595562,21,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,2,9.287274,17.564117,9.449335,12.2699585,1,1,2.4333034,1,1,2.4050555,7.307366,13.334482,1,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,6,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,2,2.15262,4.1812844,1,3.3653135,3,36,17.5161,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,61,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
